方案,年份,情景编号,收入/元,成本/元,互补收益估计/元,利润/元,产量/斤,销量/斤,滞销量/斤,滞销比例,种植面积/亩
问题二方案,2025,116,6321090.156014372,944992.4636211968,330980.5622552285,5707078.254648403,1421800.7863205005,1181710.3797129865,240090.406607514,0.16886360516711174,1311.9999999999964
问题二方案,2025,117,6244983.049903262,947067.6535956215,300782.4546895866,5598697.850997227,1313919.7883466186,1154811.2687697452,159108.5195768734,0.12109454548750564,1311.9999999999964
问题二方案,2025,118,6422937.587452231,971979.1510955198,343028.73736968293,5793987.173726394,1445627.0849785607,1174514.114127657,271112.9708509038,0.18754004657772755,1311.9999999999964
问题二方案,2025,119,6414023.02695861,957411.6794005705,311534.32217506575,5768145.669733105,1341703.1167036777,1171129.3440981281,170573.77260554954,0.1271322772392588,1311.9999999999964
问题二方案,2025,120,6409008.360781058,945272.2754064627,333373.3854077745,5797109.470782369,1406437.891387738,1181424.558997489,225013.332390249,0.15998810453565598,1311.9999999999964
问题二方案,2025,121,6253554.273719872,932013.1915833415,363456.26028825,5684997.34242478,1563165.0508840713,1164683.6399139757,398481.41097009555,0.2549196009370402,1311.9999999999964
问题二方案,2025,122,6351102.251203964,938355.3857990197,361142.9151723202,5773889.780577265,1519209.627844835,1172469.9257569795,346739.70208785543,0.22823690406684932,1311.9999999999964
问题二方案,2025,123,6448369.149973013,974228.7710147969,369473.5002755552,5843613.879233772,1543302.2100294936,1179907.6417463159,363394.5682831777,0.23546559184687033,1311.9999999999964
问题二方案,2025,124,6494617.961052587,952541.9004883061,350459.77558737405,5892535.836151656,1523557.8222605186,1206936.923069877,316620.8991906415,0.20781679209317291,1311.9999999999964
问题二方案,2025,125,6424701.2977702655,970694.0352316715,339829.6998874089,5793836.962426003,1428043.2412912888,1180833.4274209542,247209.81387033453,0.17311087418249213,1311.9999999999964
问题二方案,2025,126,6365405.080773759,949730.3107358225,307350.89766259346,5723025.667700529,1326943.1950584482,1165459.7745582797,161483.42050016858,0.12169580514187396,1311.9999999999964
问题二方案,2025,127,6329377.220160217,954676.6460377114,328065.9062762658,5702766.480398771,1410832.6826726058,1163993.358944906,246839.32372769993,0.1749600266277506,1311.9999999999964
问题二方案,2025,128,6505717.169399572,952777.044591812,364726.1614319572,5917666.286239717,1561397.8566265819,1215550.6120958296,345847.2445307523,0.2214984752687949,1311.9999999999964
问题二方案,2025,129,6574644.22345057,977250.8910022211,350321.733408785,5947715.065857135,1450596.7485565972,1198520.1718319284,252076.57672466873,0.17377439800240502,1311.9999999999964
问题二方案,2025,130,6301984.534378561,944223.6416083921,347771.1235856681,5705532.016355838,1512164.489163626,1177257.99109764,334906.498065986,0.22147491259447696,1311.9999999999964
问题二方案,2025,131,6467132.81340866,951076.3249661815,323883.00449163467,5839939.492934113,1406624.7246709752,1193879.5351015977,212745.18956937757,0.15124516570625543,1311.9999999999964
问题二方案,2025,132,6470215.955464702,968183.1131183903,339055.64659326687,5841088.488939579,1456533.2374951928,1193161.221918048,263372.0155771447,0.18082115038450258,1311.9999999999964
问题二方案,2025,133,6470708.6910289265,954422.1390439462,366453.6401703917,5882740.192155372,1566560.1126297042,1194490.6217357293,372069.4908939749,0.2375073180367148,1311.9999999999964
问题二方案,2025,134,6529648.455493968,971166.8645571357,354835.0072323745,5913316.598169207,1513114.7391575193,1198303.5564179358,314811.18273958354,0.20805506323655662,1311.9999999999964
问题二方案,2025,135,6443470.260897821,944861.3516035643,332051.13412560796,5830660.043419865,1446777.346243189,1196634.6470068523,250142.69923633663,0.17289647220830212,1311.9999999999964
问题二方案,2025,136,6367821.960178291,932592.2722948599,344746.98878842883,5779976.67667186,1459870.469266226,1181744.1171284998,278126.35213772627,0.19051440384126736,1311.9999999999964
问题二方案,2025,137,6423237.568052128,933418.0721897468,348816.3504281801,5838635.846290561,1478605.7977910135,1179477.2551900665,299128.54260094697,0.20230445670362904,1311.9999999999964
问题二方案,2025,138,6238015.762793386,927584.2612172124,309603.22161240806,5620034.723188582,1326397.592878474,1150194.1694833634,176203.42339511053,0.1328435940634691,1311.9999999999964
问题二方案,2025,139,6436831.274753428,958447.6669127493,344473.5273510948,5822857.135191773,1456153.2632828588,1178661.77116809,277491.49211476883,0.19056475654847735,1311.9999999999964
问题二方案,2025,140,6311049.526793687,941644.4666606319,311367.6232144929,5680772.683347547,1340532.2423761718,1167504.0247568297,173028.21761934203,0.12907426777937053,1311.9999999999964
问题二方案,2025,141,6339234.262336559,935910.5759958455,330124.75104179035,5733448.437382503,1412986.9500033073,1157836.6318187038,255150.31818460347,0.18057514132314262,1311.9999999999964
问题二方案,2025,142,6194468.04455508,934734.3813691089,334730.59796799143,5594464.261153962,1465292.0699685882,1156779.931172376,308512.13879621215,0.2105465150049067,1311.9999999999964
问题二方案,2025,143,6337223.771727189,952484.9347571667,323197.17414890736,5707936.01111893,1365315.993390269,1165103.398100158,200212.59529011115,0.14664194681624984,1311.9999999999964
问题二方案,2025,144,6553840.603743521,956616.8358529056,316933.7807115499,5914157.548602166,1360029.6139357937,1204441.2846149164,155588.32932087732,0.11440069225450157,1311.9999999999964
问题二方案,2025,145,6305946.591233776,951606.3816597221,313800.00028284977,5668140.209856904,1352960.7565806129,1163327.5813104867,189633.1752701262,0.14016162283183517,1311.9999999999964
问题二方案,2025,146,6393819.526045993,926696.850616031,334762.4135918227,5801885.089021784,1482265.24365308,1195789.873654207,286475.369998873,0.19326862801751138,1311.9999999999964
问题二方案,2025,147,6184563.928217868,936487.7866519896,342162.1888283171,5590238.330394196,1452172.4387036888,1144570.5731650868,307601.865538602,0.2118218589888602,1311.9999999999964
问题二方案,2025,148,6316836.951708433,927235.1517285053,307328.3784973602,5696930.178477288,1341796.7128381392,1175752.1494623388,166044.56337580038,0.12374792827192618,1311.9999999999964
问题二方案,2025,149,6344214.3388277255,932727.4100493984,352617.12521254446,5764104.053990872,1494581.6297125386,1174974.7019746595,319606.9277378791,0.21384374154214042,1311.9999999999964
问题二方案,2025,150,6519127.792013072,974377.2894458127,355478.4692797964,5900228.971847056,1499194.393842147,1191946.1786681046,307248.2151740424,0.20494221192131348,1311.9999999999964
问题二方案,2025,151,6278619.52561625,925819.948318976,332603.60661021754,5685403.183907491,1488196.8275328767,1188141.0468622004,300055.7806706764,0.20162372014198346,1311.9999999999964
问题二方案,2025,152,6565997.391908478,975141.2787574474,361286.0727338806,5952142.185884912,1502100.7954088289,1201733.4243328176,300367.37107601133,0.1999648572146984,1311.9999999999964
问题二方案,2025,153,6231628.408478393,939107.6101871533,332913.7891321559,5625434.587423395,1416913.4038797698,1154740.4260072925,262172.9778724774,0.18503105211271167,1311.9999999999964
问题二方案,2025,154,6198275.835473668,924673.0583177413,322026.24521915516,5595629.022375082,1406843.2355310703,1158521.0247268248,248322.21080424543,0.17651022127600885,1311.9999999999964
问题二方案,2025,155,6318028.087500377,963355.2149849138,327505.9273577893,5682178.7998732515,1419227.3523433344,1165365.8843106157,253861.46803271864,0.1788730097496778,1311.9999999999964
问题二方案,2025,156,6368992.758733333,967468.7713608867,317319.41597579495,5718843.403348242,1392419.7807788658,1189409.2439043315,203010.53687453433,0.14579693543349267,1311.9999999999964
问题二方案,2025,157,6433839.907355658,966377.8782461341,342513.65018718835,5809975.679296712,1464837.319458476,1179806.8969206163,285030.42253785976,0.19458162264955836,1311.9999999999964
问题二方案,2025,158,6587038.923467716,973493.5207776702,354251.1780705752,5967796.580760621,1508824.09414919,1218400.5364966514,290423.55765253864,0.1924833774717161,1311.9999999999964
问题二方案,2025,159,6324323.445610741,962588.977309161,328868.65280561935,5690603.121107199,1385711.7920332858,1148279.7424676623,237432.0495656235,0.17134302452404923,1311.9999999999964
问题二方案,2025,160,6335207.174173042,974414.9099981531,356111.4040603178,5716903.668235207,1483274.889929268,1139949.989979034,343324.899950234,0.2314641084274041,1311.9999999999964
问题二方案,2025,161,6397217.318057333,942290.3672098881,362834.40499987185,5817761.355847317,1568617.950363837,1201721.8339567988,366896.1164070382,0.23389769084431142,1311.9999999999964
问题二方案,2025,162,6187446.329492677,944437.3069470384,346093.9999553658,5589103.022501004,1487797.5752447278,1155274.7653301584,332522.80991456937,0.22350003484840517,1311.9999999999964
问题二方案,2025,163,6308967.155345574,955771.9784564617,320855.35126134544,5674050.528150458,1359781.1109794732,1140102.7445568687,219678.36642260454,0.16155421240141107,1311.9999999999964
问题二方案,2025,164,6460595.193099565,979296.1031268096,356878.3680056993,5838177.457978454,1486476.4587675189,1175837.9691749313,310638.4895925876,0.208976393645781,1311.9999999999964
问题二方案,2025,165,6410435.663327581,940641.3211025974,310898.3807630805,5780692.722988064,1346862.275593266,1175104.4170537754,171757.8585394905,0.12752444080730868,1311.9999999999964
问题二方案,2025,166,6398374.632394297,936957.3232766766,348097.46282745333,5809514.771945074,1504731.4559517007,1193227.9949857933,311503.46096590743,0.2070159826418264,1311.9999999999964
问题二方案,2025,167,6338894.699481596,943277.3426971205,351184.1018344093,5746801.458618885,1517661.7866861087,1189251.7167419042,328410.06994420453,0.2163921321767642,1311.9999999999964
问题二方案,2025,168,6232270.487789234,930765.7762127145,349516.5886386994,5651021.300215219,1479878.5157263274,1152275.9927609835,327602.5229653439,0.22137122708653953,1311.9999999999964
问题二方案,2025,169,6262411.896466099,952705.074288772,336799.9374490153,5646506.759626342,1445030.2282228451,1161404.1468116269,283626.08141121827,0.19627691924481935,1311.9999999999964
问题二方案,2025,170,6593007.711798129,977579.7754317534,339879.4739784354,5955307.410344811,1436329.568448595,1197555.5357296036,238774.0327189914,0.16623902895551712,1311.9999999999964
问题二方案,2025,171,6347162.303130968,946847.0857412057,360502.89492050133,5760818.112310262,1548157.7169688547,1182986.581340832,365171.1356280227,0.23587463449330798,1311.9999999999964
问题二方案,2025,172,6379698.418355148,972992.1770459044,341052.9279229371,5747759.169232181,1435985.0409540392,1164589.8063148856,271395.2346391536,0.18899586478898422,1311.9999999999964
问题二方案,2025,173,6574343.480024592,975618.77064171,331446.5890155463,5930171.298398429,1436727.8357439935,1208983.686098945,227744.14964504843,0.15851586081863142,1311.9999999999964
问题二方案,2025,174,6293797.966324538,945827.6059765017,357473.5944898532,5705443.954837889,1507981.6892964048,1160954.941952682,347026.74734372273,0.23012663204527287,1311.9999999999964
问题二方案,2025,175,6326018.139966733,942099.9143180184,326670.95681885775,5710589.182467572,1426364.7319754204,1174506.89278311,251857.83919231035,0.17657323792877574,1311.9999999999964
问题二方案,2025,176,6393819.625329696,956727.5371846956,330149.10803165636,5767241.1961766565,1402708.3582036032,1175673.060367199,227035.2978364043,0.16185495474423495,1311.9999999999964
问题二方案,2025,177,6393554.703649072,944333.469933935,309163.5198165968,5758384.753531734,1338464.5595193733,1178106.6530065911,160357.9065127822,0.11980736088400042,1311.9999999999964
问题二方案,2025,178,6345580.614149985,968090.3957738222,307200.5422162259,5684690.760592388,1316149.2481414576,1154042.5928378622,162106.65530359535,0.12316738054784225,1311.9999999999964
问题二方案,2025,179,6399648.376954321,967879.8322730326,323434.03034586646,5755202.575027155,1410843.823825972,1173083.2096209254,237760.61420504656,0.16852369496170003,1311.9999999999964
问题二方案,2025,180,6271251.203446198,928204.2410168697,349325.4111671088,5692372.373596437,1515592.4859732715,1176054.1867409176,339538.2992323539,0.22403007561383614,1311.9999999999964
问题二方案,2025,181,6443213.563183225,936498.415426272,349300.4275540401,5856015.575310993,1518659.038530508,1209383.2462654742,309275.7922650338,0.20365057884506893,1311.9999999999964
问题二方案,2025,182,6482918.503472259,964921.2518108787,351382.94592253934,5869380.19758392,1494374.384483182,1197746.3254725053,296628.0590106768,0.1984964826021582,1311.9999999999964
问题二方案,2025,183,6357391.95327273,947561.7639033782,342832.22890115407,5752662.418270506,1427520.937025301,1169823.2109586536,257697.72606664733,0.18052115340854014,1311.9999999999964
问题二方案,2025,184,6511921.021771697,974150.2570400549,317817.22659876506,5855587.991330408,1348691.6083792332,1181803.164156006,166888.4442232272,0.12374099696800406,1311.9999999999964
问题二方案,2025,185,6286499.618550671,966761.744331624,335828.64040048583,5655566.514619533,1430593.8659925251,1148057.8855518452,282535.98044067994,0.19749559057745616,1311.9999999999964
问题二方案,2025,186,6418381.791023405,969864.4742224459,306924.22293290374,5755441.539733863,1321686.8296577085,1170957.9620165615,150728.867641147,0.1140428006536033,1311.9999999999964
问题二方案,2025,187,6333896.790288581,950074.2441473284,342254.0931202007,5726076.6392614525,1450086.5747718217,1167346.6368338168,282739.93793800496,0.1949814189421728,1311.9999999999964
问题二方案,2025,188,6337981.4424446365,964420.8565592641,345482.66174499126,5719043.247630363,1443081.370784506,1152315.0552845646,290766.31549994135,0.20148989612544949,1311.9999999999964
问题二方案,2025,189,6360151.596487577,933832.6743722002,305901.44893001625,5732220.371045394,1321609.4738363826,1174223.7206639897,147385.75317239296,0.11151989758711396,1311.9999999999964
问题二方案,2025,190,6507510.852407065,946828.4244752281,348806.49975744105,5909488.927689278,1458567.0265852273,1192051.0450320654,266515.981553162,0.1827245348999317,1311.9999999999964
